Invoice,StockCode,Quantity,InvoiceDate,Price,CustomerID,Country,TotalAmount,Month,Description_ASSORTED COLOUR BIRD ORNAMENT,Description_CREAM HANGING HEART T-LIGHT HOLDER,Description_JUMBO BAG RED RETROSPOT,Description_LUNCH BAG  BLACK SKULL.,Description_LUNCH BAG RED RETROSPOT,Description_PARTY BUNTING,Description_POPCORN HOLDER,Description_REGENCY CAKESTAND 3 TIER,Description_SET OF 3 CAKE TINS PANTRY DESIGN 
537773,20725,2,2010-12-08 12:36:00,1.65,u16016,United Kingdom,3.3,12,0,0,0,0,1,0,0,0,0
537773,20727,1,2010-12-08 12:36:00,1.65,u16016,United Kingdom,1.65,12,0,0,0,1,0,0,0,0,0
537773,85123A,1,2010-12-08 12:36:00,2.95,u16016,United Kingdom,2.95,12,0,1,0,0,0,0,0,0,0
537781,85099B,1,2010-12-08 12:46:00,1.95,u17341,United Kingdom,1.95,12,0,0,1,0,0,0,0,0,0
537781,84879,8,2010-12-08 12:46:00,1.69,u17341,United Kingdom,13.52,12,1,0,0,0,0,0,0,0,0
537793,20725,1,2010-12-08 12:57:00,1.65,u15032,United Kingdom,1.65,12,0,0,0,0,1,0,0,0,0
537793,20727,3,2010-12-08 12:57:00,1.65,u15032,United Kingdom,4.949999999999999,12,0,0,0,1,0,0,0,0,0
537793,20725,2,2010-12-08 12:57:00,1.65,u15032,United Kingdom,3.3,12,0,0,0,0,1,0,0,0,0
537795,85123A,12,2010-12-08 13:03:00,2.95,u17213,United Kingdom,35.400000000000006,12,0,1,0,0,0,0,0,0,0
537800,20727,1,2010-12-08 13:08:00,1.65,u12748,United Kingdom,1.65,12,0,0,0,1,0,0,0,0,0
537804,20727,1,2010-12-08 13:17:00,1.65,u12748,United Kingdom,1.65,12,0,0,0,1,0,0,0,0,0
537815,20725,10,2010-12-08 13:49:00,1.65,u17676,United Kingdom,16.5,12,0,0,0,0,1,0,0,0,0
537819,21212,24,2010-12-08 13:55:00,0.55,u15298,United Kingdom,13.200000000000001,12,0,0,0,0,0,0,0,0,0
537822,22197,24,2010-12-08 14:22:00,0.85,u13523,United Kingdom,20.4,12,0,0,0,0,0,0,1,0,0
537825,22197,13,2010-12-08 14:36:00,0.85,u15005,United Kingdom,11.049999999999999,12,0,0,0,0,0,0,1,0,0
537826,22197,5,2010-12-08 14:38:00,0.85,u15581,United Kingdom,4.25,12,0,0,0,0,0,0,1,0,0
537828,85123A,12,2010-12-08 14:43:00,2.95,u1568,United Kingdom,35.400000000000006,12,0,1,0,0,0,0,0,0,0
537828,84879,8,2010-12-08 14:43:00,1.69,u1568,United Kingdom,13.52,12,1,0,0,0,0,0,0,0,0
537829,21212,24,2010-12-08 14:46:00,0.55,u15498,United Kingdom,13.200000000000001,12,0,0,0,0,0,0,0,0,0
537830,20727,1,2010-12-08 14:46:00,1.65,u13649,United Kingdom,1.65,12,0,0,0,1,0,0,0,0,0
537831,85123A,6,2010-12-08 14:50:00,2.95,u17894,United Kingdom,17.700000000000003,12,0,1,0,0,0,0,0,0,0
537840,85099B,20,2010-12-08 15:03:00,1.95,u13531,United Kingdom,39.0,12,0,0,1,0,0,0,0,0,0
537842,85123A,5,2010-12-08 15:12:00,2.95,u1314,United Kingdom,14.75,12,0,1,0,0,0,0,0,0,0
537842,84879,8,2010-12-08 15:12:00,1.69,u1314,United Kingdom,13.52,12,1,0,0,0,0,0,0,0,0
537843,85123A,12,2010-12-08 15:16:00,2.95,u15713,United Kingdom,35.400000000000006,12,0,1,0,0,0,0,0,0,0
537850,20725,10,2010-12-08 15:38:00,1.65,u16722,United Kingdom,16.5,12,0,0,0,0,1,0,0,0,0
537850,20727,10,2010-12-08 15:38:00,1.65,u16722,United Kingdom,16.5,12,0,0,0,1,0,0,0,0,0
537852,22197,13,2010-12-08 15:56:00,0.85,u1734,United Kingdom,11.049999999999999,12,0,0,0,0,0,0,1,0,0
537864,20725,20,2010-12-08 16:34:00,1.65,u167,United Kingdom,33.0,12,0,0,0,0,1,0,0,0,0
537864,85099B,20,2010-12-08 16:34:00,1.95,u167,United Kingdom,39.0,12,0,0,1,0,0,0,0,0,0
537864,84879,8,2010-12-08 16:34:00,1.69,u167,United Kingdom,13.52,12,1,0,0,0,0,0,0,0,0
537867,85123A,12,2010-12-08 16:48:00,2.95,u16717,United Kingdom,35.400000000000006,12,0,1,0,0,0,0,0,0,0
537879,85123A,6,2010-12-09 08:34:00,2.95,u14243,United Kingdom,17.700000000000003,12,0,1,0,0,0,0,0,0,0
537889,20727,10,2010-12-09 10:04:00,1.65,u13319,United Kingdom,16.5,12,0,0,0,1,0,0,0,0,0
537889,20725,10,2010-12-09 10:04:00,1.65,u13319,United Kingdom,16.5,12,0,0,0,0,1,0,0,0,0
537898,85123A,10,2010-12-09 10:42:00,2.95,u17377,United Kingdom,29.5,12,0,1,0,0,0,0,0,0,0
537955,20725,1,2010-12-09 11:28:00,1.65,u16782,United Kingdom,1.65,12,0,0,0,0,1,0,0,0,0
537955,20727,1,2010-12-09 11:28:00,1.65,u16782,United Kingdom,1.65,12,0,0,0,1,0,0,0,0,0
537963,85123A,12,2010-12-09 11:30:00,2.95,u13369,United Kingdom,35.400000000000006,12,0,1,0,0,0,0,0,0,0
538011,21212,6,2010-12-09 12:24:00,0.55,u14896,United Kingdom,3.3000000000000003,12,0,0,0,0,0,0,0,0,0
538032,85123A,6,2010-12-09 12:59:00,2.95,u14479,United Kingdom,17.700000000000003,12,0,1,0,0,0,0,0,0,0
538032,47566,5,2010-12-09 12:59:00,4.65,u14479,United Kingdom,23.25,12,0,0,0,0,0,1,0,0,0
538035,85099B,1,2010-12-09 13:03:00,1.95,u16065,United Kingdom,1.95,12,0,0,1,0,0,0,0,0,0
538035,85123A,8,2010-12-09 13:03:00,2.95,u16065,United Kingdom,23.6,12,0,1,0,0,0,0,0,0,0
538035,21212,1,2010-12-09 13:03:00,0.55,u16065,United Kingdom,0.55,12,0,0,0,0,0,0,0,0,0
538035,21212,2,2010-12-09 13:03:00,0.55,u16065,United Kingdom,1.1,12,0,0,0,0,0,0,0,0,0
538040,85099B,3,2010-12-09 13:08:00,1.95,u1652,United Kingdom,5.85,12,0,0,1,0,0,0,0,0,0
538064,85123A,8,2010-12-09 13:47:00,2.95,u15271,United Kingdom,23.6,12,0,1,0,0,0,0,0,0,0
538076,21212,3,2010-12-09 14:15:00,0.55,u15311,United Kingdom,1.6500000000000001,12,0,0,0,0,0,0,0,0,0
538078,21212,24,2010-12-09 14:25:00,0.55,u16255,United Kingdom,13.200000000000001,12,0,0,0,0,0,0,0,0,0
538078,22197,22,2010-12-09 14:25:00,0.85,u16255,United Kingdom,18.7,12,0,0,0,0,0,0,1,0,0
538086,84879,16,2010-12-09 14:44:00,1.69,u12872,United Kingdom,27.04,12,1,0,0,0,0,0,0,0,0
538086,47566,1,2010-12-09 14:44:00,4.65,u12872,United Kingdom,4.65,12,0,0,0,0,0,1,0,0,0
538116,85099B,10,2010-12-09 15:32:00,1.95,u13327,United Kingdom,19.5,12,0,0,1,0,0,0,0,0,0
538116,22197,12,2010-12-09 15:32:00,0.85,u13327,United Kingdom,10.2,12,0,0,0,0,0,0,1,0,0
538145,85123A,6,2010-12-09 16:08:00,2.95,u15211,United Kingdom,17.700000000000003,12,0,1,0,0,0,0,0,0,0
538157,85123A,4,2010-12-09 16:57:00,2.95,u17576,United Kingdom,11.8,12,0,1,0,0,0,0,0,0,0
538166,22197,5,2010-12-09 18:09:00,0.85,u17965,United Kingdom,4.25,12,0,0,0,0,0,0,1,0,0
538166,85123A,3,2010-12-09 18:09:00,2.95,u17965,United Kingdom,8.850000000000001,12,0,1,0,0,0,0,0,0,0
538167,20727,3,2010-12-09 18:58:00,1.65,u14713,United Kingdom,4.949999999999999,12,0,0,0,1,0,0,0,0,0
538168,21212,5,2010-12-09 19:23:00,0.55,u14702,United Kingdom,2.75,12,0,0,0,0,0,0,0,0,0
538170,22197,2,2010-12-09 19:32:00,0.85,u13969,United Kingdom,1.7,12,0,0,0,0,0,0,1,0,0
538170,84879,16,2010-12-09 19:32:00,1.69,u13969,United Kingdom,27.04,12,1,0,0,0,0,0,0,0,0
538182,85123A,6,2010-12-10 10:18:00,2.95,u17827,United Kingdom,17.700000000000003,12,0,1,0,0,0,0,0,0,0
538186,85123A,12,2010-12-10 10:26:00,2.95,u13,United Kingdom,35.400000000000006,12,0,1,0,0,0,0,0,0,0
538187,22197,12,2010-12-10 10:27:00,0.85,u16499,United Kingdom,10.2,12,0,0,0,0,0,0,1,0,0
538190,85123A,5,2010-12-10 10:47:00,2.95,u1779,United Kingdom,14.75,12,0,1,0,0,0,0,0,0,0
538198,85123A,3,2010-12-10 11:01:00,2.95,u17827,United Kingdom,8.850000000000001,12,0,1,0,0,0,0,0,0,0
538203,21212,24,2010-12-10 11:21:00,0.55,u13767,United Kingdom,13.200000000000001,12,0,0,0,0,0,0,0,0,0
538206,84879,8,2010-12-10 11:31:00,1.69,u17827,United Kingdom,13.52,12,1,0,0,0,0,0,0,0,0
538207,22197,4,2010-12-10 11:33:00,0.85,u12748,United Kingdom,3.4,12,0,0,0,0,0,0,1,0,0
538208,20727,2,2010-12-10 11:39:00,1.65,u14037,United Kingdom,3.3,12,0,0,0,1,0,0,0,0,0
538210,21212,24,2010-12-10 11:44:00,0.55,u14256,United Kingdom,13.200000000000001,12,0,0,0,0,0,0,0,0,0
538248,85123A,4,2010-12-10 12:14:00,2.95,u18116,United Kingdom,11.8,12,0,1,0,0,0,0,0,0,0
538250,85123A,8,2010-12-10 12:20:00,2.95,u18118,United Kingdom,23.6,12,0,1,0,0,0,0,0,0,0
538260,85123A,6,2010-12-10 12:42:00,2.95,u18178,United Kingdom,17.700000000000003,12,0,1,0,0,0,0,0,0,0
538296,84879,8,2010-12-10 13:06:00,1.69,u13148,United Kingdom,13.52,12,1,0,0,0,0,0,0,0,0
538296,85123A,6,2010-12-10 13:06:00,2.95,u13148,United Kingdom,17.700000000000003,12,0,1,0,0,0,0,0,0,0
538296,20725,10,2010-12-10 13:06:00,1.65,u13148,United Kingdom,16.5,12,0,0,0,0,1,0,0,0,0
538308,21212,24,2010-12-10 13:29:00,0.55,u14107,United Kingdom,13.200000000000001,12,0,0,0,0,0,0,0,0,0
538308,20727,10,2010-12-10 13:29:00,1.65,u14107,United Kingdom,16.5,12,0,0,0,1,0,0,0,0,0
538310,22197,12,2010-12-10 13:44:00,0.85,u15529,United Kingdom,10.2,12,0,0,0,0,0,0,1,0,0
538312,85123A,6,2010-12-10 13:48:00,2.95,u16727,United Kingdom,17.700000000000003,12,0,1,0,0,0,0,0,0,0
538354,21212,24,2010-12-10 15:45:00,0.55,u16873,United Kingdom,13.200000000000001,12,0,0,0,0,0,0,0,0,0
538354,85099B,10,2010-12-10 15:45:00,1.95,u16873,United Kingdom,19.5,12,0,0,1,0,0,0,0,0,0
538364,22197,2,2010-12-10 17:26:00,0.85,u14448,United Kingdom,1.7,12,0,0,0,0,0,0,1,0,0
538367,20725,10,2010-12-12 10:48:00,1.65,u148,United Kingdom,16.5,12,0,0,0,0,1,0,0,0,0
538367,20727,10,2010-12-12 10:48:00,1.65,u148,United Kingdom,16.5,12,0,0,0,1,0,0,0,0,0
538368,22197,1,2010-12-12 10:57:00,0.85,u15503,United Kingdom,0.85,12,0,0,0,0,0,0,1,0,0
538370,20727,2,2010-12-12 11:06:00,1.65,u16923,United Kingdom,3.3,12,0,0,0,1,0,0,0,0,0
538370,22197,5,2010-12-12 11:06:00,0.85,u16923,United Kingdom,4.25,12,0,0,0,0,0,0,1,0,0
538370,85123A,3,2010-12-12 11:06:00,2.95,u16923,United Kingdom,8.850000000000001,12,0,1,0,0,0,0,0,0,0
538374,85099B,1,2010-12-12 11:17:00,1.95,u14159,United Kingdom,1.95,12,0,0,1,0,0,0,0,0,0
538374,85123A,2,2010-12-12 11:17:00,2.95,u14159,United Kingdom,5.9,12,0,1,0,0,0,0,0,0,0
538374,20727,2,2010-12-12 11:17:00,1.65,u14159,United Kingdom,3.3,12,0,0,0,1,0,0,0,0,0
538374,20725,2,2010-12-12 11:17:00,1.65,u14159,United Kingdom,3.3,12,0,0,0,0,1,0,0,0,0
538374,22197,19,2010-12-12 11:17:00,0.85,u14159,United Kingdom,16.15,12,0,0,0,0,0,0,1,0,0
538379,85123A,1,2010-12-12 11:26:00,2.95,u17126,United Kingdom,2.95,12,0,1,0,0,0,0,0,0,0
538379,85123A,2,2010-12-12 11:26:00,2.95,u17126,United Kingdom,5.9,12,0,1,0,0,0,0,0,0,0
538403,85123A,6,2010-12-12 11:46:00,2.95,u17211,United Kingdom,17.700000000000003,12,0,1,0,0,0,0,0,0,0
538409,84879,16,2010-12-12 11:49:00,1.69,u17236,United Kingdom,27.04,12,1,0,0,0,0,0,0,0,0
538417,20725,6,2010-12-12 11:54:00,1.65,u16393,United Kingdom,9.899999999999999,12,0,0,0,0,1,0,0,0,0
538418,21212,2,2010-12-12 12:00:00,0.55,u17372,United Kingdom,1.1,12,0,0,0,0,0,0,0,0,0
538437,85123A,3,2010-12-12 12:18:00,2.95,u1601,United Kingdom,8.850000000000001,12,0,1,0,0,0,0,0,0,0
538449,85123A,6,2010-12-12 12:24:00,2.95,u17085,United Kingdom,17.700000000000003,12,0,1,0,0,0,0,0,0,0
538449,22197,10,2010-12-12 12:24:00,0.85,u17085,United Kingdom,8.5,12,0,0,0,0,0,0,1,0,0
538473,85123A,3,2010-12-12 12:35:00,2.95,u13668,United Kingdom,8.850000000000001,12,0,1,0,0,0,0,0,0,0
538497,85123A,1,2010-12-12 12:44:00,2.95,u14684,United Kingdom,2.95,12,0,1,0,0,0,0,0,0,0
538497,20727,2,2010-12-12 12:44:00,1.65,u14684,United Kingdom,3.3,12,0,0,0,1,0,0,0,0,0
538508,85123A,6,2010-12-12 13:32:00,2.95,u15998,United Kingdom,17.700000000000003,12,0,1,0,0,0,0,0,0,0
538508,22197,4,2010-12-12 13:32:00,0.85,u15998,United Kingdom,3.4,12,0,0,0,0,0,0,1,0,0
538510,84879,1,2010-12-12 13:47:00,1.69,u18004,United Kingdom,1.69,12,1,0,0,0,0,0,0,0,0
538514,85123A,6,2010-12-12 14:27:00,2.95,u15044,United Kingdom,17.700000000000003,12,0,1,0,0,0,0,0,0,0
538517,21212,3,2010-12-12 16:05:00,0.55,u17618,United Kingdom,1.6500000000000001,12,0,0,0,0,0,0,0,0,0
538517,22197,10,2010-12-12 16:05:00,0.85,u17618,United Kingdom,8.5,12,0,0,0,0,0,0,1,0,0
538518,84879,8,2010-12-12 16:14:00,1.69,u14505,United Kingdom,13.52,12,1,0,0,0,0,0,0,0,0
538518,85123A,3,2010-12-12 16:14:00,2.95,u14505,United Kingdom,8.850000000000001,12,0,1,0,0,0,0,0,0,0
538529,85123A,12,2010-12-13 10:24:00,2.95,u1429,United Kingdom,35.400000000000006,12,0,1,0,0,0,0,0,0,0
538529,47566,5,2010-12-13 10:24:00,4.65,u1429,United Kingdom,23.25,12,0,0,0,0,0,1,0,0,0
538533,22197,2,2010-12-13 10:31:00,0.85,u14796,United Kingdom,1.7,12,0,0,0,0,0,0,1,0,0
538532,85123A,6,2010-12-13 10:31:00,2.95,u13209,United Kingdom,17.700000000000003,12,0,1,0,0,0,0,0,0,0
538576,84879,8,2010-12-13 11:29:00,1.69,u14498,United Kingdom,13.52,12,1,0,0,0,0,0,0,0,0
538592,85123A,4,2010-12-13 11:47:00,2.95,u15854,United Kingdom,11.8,12,0,1,0,0,0,0,0,0,0
538596,85123A,6,2010-12-13 12:10:00,2.95,u1799,United Kingdom,17.700000000000003,12,0,1,0,0,0,0,0,0,0
538626,85123A,13,2010-12-13 12:57:00,2.95,u17338,United Kingdom,38.35,12,0,1,0,0,0,0,0,0,0
538630,85099B,10,2010-12-13 13:25:00,1.95,u14565,United Kingdom,19.5,12,0,0,1,0,0,0,0,0,0
538633,21212,1,2010-12-13 13:28:00,0.55,u16726,United Kingdom,0.55,12,0,0,0,0,0,0,0,0,0
538634,85123A,4,2010-12-13 13:28:00,2.95,u14085,United Kingdom,11.8,12,0,1,0,0,0,0,0,0,0
538635,21212,1,2010-12-13 13:32:00,0.55,u17303,United Kingdom,0.55,12,0,0,0,0,0,0,0,0,0
538635,22197,6,2010-12-13 13:32:00,0.85,u17303,United Kingdom,5.1,12,0,0,0,0,0,0,1,0,0
538635,85123A,2,2010-12-13 13:32:00,2.95,u17303,United Kingdom,5.9,12,0,1,0,0,0,0,0,0,0
538638,84879,10,2010-12-13 14:16:00,1.69,u17231,United Kingdom,16.9,12,1,0,0,0,0,0,0,0,0
538639,20725,1,2010-12-13 14:24:00,1.65,u17179,United Kingdom,1.65,12,0,0,0,0,1,0,0,0,0
538641,21212,24,2010-12-13 14:36:00,0.55,u1564,United Kingdom,13.200000000000001,12,0,0,0,0,0,0,0,0,0
538645,85099B,10,2010-12-13 14:52:00,1.95,u13269,United Kingdom,19.5,12,0,0,1,0,0,0,0,0,0
538646,84879,16,2010-12-13 14:55:00,1.69,u17293,United Kingdom,27.04,12,1,0,0,0,0,0,0,0,0
538652,84879,8,2010-12-13 15:12:00,1.69,u1789,United Kingdom,13.52,12,1,0,0,0,0,0,0,0,0
538654,22720,6,2010-12-13 15:13:00,4.95,u13089,United Kingdom,29.700000000000003,12,0,0,0,0,0,0,0,0,1
538655,22197,2,2010-12-13 15:16:00,0.85,u17375,United Kingdom,1.7,12,0,0,0,0,0,0,1,0,0
538662,20725,20,2010-12-13 15:44:00,1.65,u15159,United Kingdom,33.0,12,0,0,0,0,1,0,0,0,0
538662,20727,10,2010-12-13 15:44:00,1.65,u15159,United Kingdom,16.5,12,0,0,0,1,0,0,0,0,0
538683,85099B,2,2010-12-13 17:40:00,1.95,u14525,United Kingdom,3.9,12,0,0,1,0,0,0,0,0,0
538688,22720,6,2010-12-14 09:50:00,4.95,u14829,United Kingdom,29.700000000000003,12,0,0,0,0,0,0,0,0,1
538707,85123A,5,2010-12-14 10:38:00,2.95,u17894,United Kingdom,14.75,12,0,1,0,0,0,0,0,0,0
538708,47566,5,2010-12-14 10:43:00,4.65,u16202,United Kingdom,23.25,12,0,0,0,0,0,1,0,0,0
538710,85123A,12,2010-12-14 10:48:00,2.95,u18075,United Kingdom,35.400000000000006,12,0,1,0,0,0,0,0,0,0
538744,85123A,4,2010-12-14 11:26:00,2.95,u15356,United Kingdom,11.8,12,0,1,0,0,0,0,0,0,0
538783,20727,10,2010-12-14 11:38:00,1.65,u14961,United Kingdom,16.5,12,0,0,0,1,0,0,0,0,0
538783,20725,10,2010-12-14 11:38:00,1.65,u14961,United Kingdom,16.5,12,0,0,0,0,1,0,0,0,0
538785,22720,6,2010-12-14 11:39:00,4.95,u14961,United Kingdom,29.700000000000003,12,0,0,0,0,0,0,0,0,1
538799,22720,1,2010-12-14 11:48:00,4.95,u15039,United Kingdom,4.95,12,0,0,0,0,0,0,0,0,1
538799,85099B,10,2010-12-14 11:48:00,1.95,u15039,United Kingdom,19.5,12,0,0,1,0,0,0,0,0,0
538799,21212,1,2010-12-14 11:48:00,0.55,u15039,United Kingdom,0.55,12,0,0,0,0,0,0,0,0,0
538799,85123A,4,2010-12-14 11:48:00,2.95,u15039,United Kingdom,11.8,12,0,1,0,0,0,0,0,0,0
538800,85099B,10,2010-12-14 11:51:00,1.95,u16458,United Kingdom,19.5,12,0,0,1,0,0,0,0,0,0
538800,85123A,6,2010-12-14 11:51:00,2.95,u16458,United Kingdom,17.700000000000003,12,0,1,0,0,0,0,0,0,0
538808,22197,4,2010-12-14 12:11:00,0.85,u14057,United Kingdom,3.4,12,0,0,0,0,0,0,1,0,0
538808,85099B,2,2010-12-14 12:11:00,1.95,u14057,United Kingdom,3.9,12,0,0,1,0,0,0,0,0,0
538811,85099B,10,2010-12-14 12:22:00,1.95,u13178,United Kingdom,19.5,12,0,0,1,0,0,0,0,0,0
538811,20725,20,2010-12-14 12:22:00,1.65,u13178,United Kingdom,33.0,12,0,0,0,0,1,0,0,0,0
538811,20727,20,2010-12-14 12:22:00,1.65,u13178,United Kingdom,33.0,12,0,0,0,1,0,0,0,0,0
538815,84879,8,2010-12-14 12:30:00,1.69,u18219,United Kingdom,13.52,12,1,0,0,0,0,0,0,0,0
538814,84879,8,2010-12-14 12:30:00,1.69,u15983,United Kingdom,13.52,12,1,0,0,0,0,0,0,0,0
538830,22720,6,2010-12-14 13:01:00,4.25,u14298,United Kingdom,25.5,12,0,0,0,0,0,0,0,0,1
538832,84879,16,2010-12-14 13:03:00,1.69,u17158,United Kingdom,27.04,12,1,0,0,0,0,0,0,0,0
538832,85123A,6,2010-12-14 13:03:00,2.95,u17158,United Kingdom,17.700000000000003,12,0,1,0,0,0,0,0,0,0
538836,22197,6,2010-12-14 13:09:00,0.85,u12748,United Kingdom,5.1,12,0,0,0,0,0,0,1,0,0
538836,84879,4,2010-12-14 13:09:00,1.69,u12748,United Kingdom,6.76,12,1,0,0,0,0,0,0,0,0
538841,22197,20,2010-12-14 13:11:00,0.85,u16899,United Kingdom,17.0,12,0,0,0,0,0,0,1,0,0
538841,20727,2,2010-12-14 13:11:00,1.65,u16899,United Kingdom,3.3,12,0,0,0,1,0,0,0,0,0
538841,20725,2,2010-12-14 13:11:00,1.65,u16899,United Kingdom,3.3,12,0,0,0,0,1,0,0,0,0
538844,22197,10,2010-12-14 13:19:00,0.85,u1468,United Kingdom,8.5,12,0,0,0,0,0,0,1,0,0
538849,85123A,10,2010-12-14 13:31:00,2.95,u14415,United Kingdom,29.5,12,0,1,0,0,0,0,0,0,0
538849,85099B,10,2010-12-14 13:31:00,1.95,u14415,United Kingdom,19.5,12,0,0,1,0,0,0,0,0,0
538851,21212,24,2010-12-14 13:32:00,0.55,u16556,United Kingdom,13.200000000000001,12,0,0,0,0,0,0,0,0,0
538852,85123A,10,2010-12-14 13:33:00,2.95,u17372,United Kingdom,29.5,12,0,1,0,0,0,0,0,0,0
538852,22720,2,2010-12-14 13:33:00,4.95,u17372,United Kingdom,9.9,12,0,0,0,0,0,0,0,0,1
538853,47566,3,2010-12-14 13:35:00,4.65,u16805,United Kingdom,13.950000000000001,12,0,0,0,0,0,1,0,0,0
538855,20727,10,2010-12-14 13:50:00,1.65,u16503,United Kingdom,16.5,12,0,0,0,1,0,0,0,0,0
538860,22197,20,2010-12-14 14:02:00,0.85,u17757,United Kingdom,17.0,12,0,0,0,0,0,0,1,0,0
538862,22720,2,2010-12-14 14:11:00,4.95,u1671,United Kingdom,9.9,12,0,0,0,0,0,0,0,0,1
538865,85099B,10,2010-12-14 14:37:00,1.95,u13238,United Kingdom,19.5,12,0,0,1,0,0,0,0,0,0
538890,84879,8,2010-12-14 16:39:00,1.69,u12867,United Kingdom,13.52,12,1,0,0,0,0,0,0,0,0
538890,21212,5,2010-12-14 16:39:00,0.55,u12867,United Kingdom,2.75,12,0,0,0,0,0,0,0,0,0
538890,85099B,5,2010-12-14 16:39:00,1.95,u12867,United Kingdom,9.75,12,0,0,1,0,0,0,0,0,0
538894,20727,3,2010-12-14 17:22:00,1.65,u16161,United Kingdom,4.949999999999999,12,0,0,0,1,0,0,0,0,0
538903,84879,8,2010-12-15 10:17:00,1.69,u13496,United Kingdom,13.52,12,1,0,0,0,0,0,0,0,0
538910,85123A,6,2010-12-15 10:54:00,2.95,u17454,United Kingdom,17.700000000000003,12,0,1,0,0,0,0,0,0,0
538942,85123A,1,2010-12-15 11:14:00,2.95,u17346,United Kingdom,2.95,12,0,1,0,0,0,0,0,0,0
538945,85099B,20,2010-12-15 11:22:00,1.95,u1723,United Kingdom,39.0,12,0,0,1,0,0,0,0,0,0
538951,85123A,4,2010-12-15 11:26:00,2.95,u16782,United Kingdom,11.8,12,0,1,0,0,0,0,0,0,0
538951,20727,1,2010-12-15 11:26:00,1.65,u16782,United Kingdom,1.65,12,0,0,0,1,0,0,0,0,0
538968,20725,10,2010-12-15 11:34:00,1.65,u15384,United Kingdom,16.5,12,0,0,0,0,1,0,0,0,0
538968,20727,10,2010-12-15 11:34:00,1.65,u15384,United Kingdom,16.5,12,0,0,0,1,0,0,0,0,0
538992,84879,8,2010-12-15 11:56:00,1.69,u1595,United Kingdom,13.52,12,1,0,0,0,0,0,0,0,0
538995,22197,24,2010-12-15 12:05:00,0.85,u13458,United Kingdom,20.4,12,0,0,0,0,0,0,1,0,0
539007,22720,1,2010-12-15 13:00:00,4.95,u17894,United Kingdom,4.95,12,0,0,0,0,0,0,0,0,1
539007,85123A,6,2010-12-15 13:00:00,2.95,u17894,United Kingdom,17.700000000000003,12,0,1,0,0,0,0,0,0,0
539010,85123A,2,2010-12-15 13:24:00,2.95,u15005,United Kingdom,5.9,12,0,1,0,0,0,0,0,0,0
539019,85123A,4,2010-12-15 14:12:00,2.95,u17551,United Kingdom,11.8,12,0,1,0,0,0,0,0,0,0
539034,20727,5,2010-12-15 14:29:00,1.65,u16161,United Kingdom,8.25,12,0,0,0,1,0,0,0,0,0
539034,20725,5,2010-12-15 14:29:00,1.65,u16161,United Kingdom,8.25,12,0,0,0,0,1,0,0,0,0
539034,85123A,1,2010-12-15 14:29:00,2.95,u16161,United Kingdom,2.95,12,0,1,0,0,0,0,0,0,0
539039,22720,3,2010-12-15 15:00:00,4.95,u13124,United Kingdom,14.850000000000001,12,0,0,0,0,0,0,0,0,1
539039,20725,10,2010-12-15 15:00:00,1.65,u13124,United Kingdom,16.5,12,0,0,0,0,1,0,0,0,0
539041,20725,4,2010-12-15 15:34:00,1.65,u15456,United Kingdom,6.6,12,0,0,0,0,1,0,0,0,0
539042,85099B,20,2010-12-15 15:37:00,1.95,u15062,United Kingdom,39.0,12,0,0,1,0,0,0,0,0,0
539043,20725,20,2010-12-15 15:45:00,1.65,u12928,United Kingdom,33.0,12,0,0,0,0,1,0,0,0,0
539044,22720,6,2010-12-15 15:47:00,4.95,u15727,United Kingdom,29.700000000000003,12,0,0,0,0,0,0,0,0,1
539044,21212,24,2010-12-15 15:47:00,0.55,u15727,United Kingdom,13.200000000000001,12,0,0,0,0,0,0,0,0,0
539044,22197,29,2010-12-15 15:47:00,0.85,u15727,United Kingdom,24.65,12,0,0,0,0,0,0,1,0,0
539046,21212,1,2010-12-15 15:50:00,0.55,u1798,United Kingdom,0.55,12,0,0,0,0,0,0,0,0,0
539049,20725,10,2010-12-15 16:21:00,1.65,u15615,United Kingdom,16.5,12,0,0,0,0,1,0,0,0,0
539051,22720,3,2010-12-15 16:24:00,4.95,u15615,United Kingdom,14.850000000000001,12,0,0,0,0,0,0,0,0,1
539075,22720,3,2010-12-15 17:28:00,4.95,u17189,United Kingdom,14.850000000000001,12,0,0,0,0,0,0,0,0,1
539075,21212,1,2010-12-15 17:28:00,0.55,u17189,United Kingdom,0.55,12,0,0,0,0,0,0,0,0,0
539079,85123A,12,2010-12-16 08:39:00,2.95,u17496,United Kingdom,35.400000000000006,12,0,1,0,0,0,0,0,0,0
539082,47566,5,2010-12-16 09:22:00,4.65,u13317,United Kingdom,23.25,12,0,0,0,0,0,1,0,0,0
539083,22720,3,2010-12-16 09:23:00,4.95,u13317,United Kingdom,14.850000000000001,12,0,0,0,0,0,0,0,0,1
539089,85123A,6,2010-12-16 09:46:00,2.95,u15246,United Kingdom,17.700000000000003,12,0,1,0,0,0,0,0,0,0
539094,85099B,10,2010-12-16 10:12:00,1.95,u13021,United Kingdom,19.5,12,0,0,1,0,0,0,0,0,0
539095,20725,10,2010-12-16 10:18:00,1.65,u16037,United Kingdom,16.5,12,0,0,0,0,1,0,0,0,0
539105,85123A,12,2010-12-16 10:43:00,2.95,u14825,United Kingdom,35.400000000000006,12,0,1,0,0,0,0,0,0,0
