Invoice,StockCode,Quantity,InvoiceDate,Price,CustomerID,Country,TotalAmount
537604,84879,8,2010-12-07 13:01:00,1.69,u13488,United Kingdom,13.52
537604,85123A,32,2010-12-07 13:01:00,2.55,u13488,United Kingdom,81.6
537605,22423,4,2010-12-07 13:13:00,12.75,u16221,United Kingdom,51.0
537605,85123A,5,2010-12-07 13:13:00,2.95,u16221,United Kingdom,14.75
537606,85123A,19,2010-12-07 13:16:00,2.95,u15002,United Kingdom,56.050000000000004
537607,85123A,6,2010-12-07 13:18:00,2.95,u15965,United Kingdom,17.700000000000003
537607,85099B,4,2010-12-07 13:18:00,1.95,u15965,United Kingdom,7.8
537608,84879,16,2010-12-07 13:20:00,1.69,u15024,United Kingdom,27.04
537608,22423,1,2010-12-07 13:20:00,12.75,u15024,United Kingdom,12.75
537612,85123A,6,2010-12-07 13:28:00,2.95,u13769,United Kingdom,17.700000000000003
537614,85099B,1,2010-12-07 13:29:00,1.95,u16904,United Kingdom,1.95
537617,85099B,10,2010-12-07 13:45:00,1.95,u16086,United Kingdom,19.5
537618,22423,80,2010-12-07 13:50:00,10.95,u15061,United Kingdom,876.0
537618,21212,48,2010-12-07 13:50:00,0.42,u15061,United Kingdom,20.16
537619,85123A,32,2010-12-07 13:53:00,2.55,u13786,United Kingdom,81.6
537629,84879,8,2010-12-07 15:03:00,1.69,u17419,United Kingdom,13.52
537629,21212,24,2010-12-07 15:03:00,0.55,u17419,United Kingdom,13.200000000000001
537638,20725,1,2010-12-07 15:28:00,4.21,,United Kingdom,4.21
537638,20727,1,2010-12-07 15:28:00,4.21,,United Kingdom,4.21
537638,21212,6,2010-12-07 15:28:00,1.28,,United Kingdom,7.68
537638,22197,11,2010-12-07 15:28:00,1.66,,United Kingdom,18.259999999999998
537638,22423,4,2010-12-07 15:28:00,25.49,,United Kingdom,101.96
537638,47566,1,2010-12-07 15:28:00,8.47,,United Kingdom,8.47
537638,85099B,1,2010-12-07 15:28:00,4.21,,United Kingdom,4.21
537638,85123A,4,2010-12-07 15:28:00,5.91,,United Kingdom,23.64
537640,21212,104,2010-12-07 15:31:00,2.13,,United Kingdom,221.51999999999998
537640,22423,25,2010-12-07 15:31:00,25.49,,United Kingdom,637.25
537640,20727,6,2010-12-07 15:31:00,5.06,,United Kingdom,30.36
537641,20725,2,2010-12-07 15:32:00,5.06,,United Kingdom,10.12
537641,47566,1,2010-12-07 15:32:00,9.32,,United Kingdom,9.32
537641,85099B,1,2010-12-07 15:32:00,4.21,,United Kingdom,4.21
537642,22197,28,2010-12-07 15:33:00,1.66,,United Kingdom,46.48
537642,47566,2,2010-12-07 15:33:00,9.32,,United Kingdom,18.64
537642,85099B,11,2010-12-07 15:33:00,4.21,,United Kingdom,46.31
537642,20725,3,2010-12-07 15:33:00,5.06,,United Kingdom,15.18
537643,22197,8,2010-12-07 15:34:00,1.66,,United Kingdom,13.28
537643,85099B,1,2010-12-07 15:34:00,4.21,,United Kingdom,4.21
537643,20725,6,2010-12-07 15:34:00,5.06,,United Kingdom,30.36
537645,20725,8,2010-12-07 15:34:00,5.06,,United Kingdom,40.48
537645,22197,24,2010-12-07 15:34:00,1.66,,United Kingdom,39.839999999999996
537645,85099B,4,2010-12-07 15:34:00,4.21,,United Kingdom,16.84
537646,21212,1,2010-12-07 15:39:00,0.55,u17591,United Kingdom,0.55
537646,22423,4,2010-12-07 15:39:00,12.75,u17591,United Kingdom,51.0
537650,85099B,10,2010-12-07 15:48:00,1.95,u16125,United Kingdom,19.5
537650,85123A,12,2010-12-07 15:48:00,2.95,u16125,United Kingdom,35.400000000000006
537648,22197,24,2010-12-07 15:48:00,0.85,u12839,United Kingdom,20.4
537654,20727,1,2010-12-07 15:59:00,1.65,,United Kingdom,1.65
537655,85123A,6,2010-12-07 16:20:00,2.95,u15081,United Kingdom,17.700000000000003
537666,22423,1,2010-12-07 18:36:00,25.49,,United Kingdom,25.49
537666,85123A,5,2010-12-07 18:36:00,5.91,,United Kingdom,29.55
537666,20725,3,2010-12-07 18:36:00,4.21,,United Kingdom,12.629999999999999
537666,20727,1,2010-12-07 18:36:00,4.21,,United Kingdom,4.21
537666,21212,6,2010-12-07 18:36:00,1.28,,United Kingdom,7.68
537666,22197,6,2010-12-07 18:36:00,1.66,,United Kingdom,9.959999999999999
537669,85123A,12,2010-12-08 08:58:00,2.95,u16863,United Kingdom,35.400000000000006
537671,22423,6,2010-12-08 09:20:00,12.75,u13267,United Kingdom,76.5
537672,22423,2,2010-12-08 09:30:00,12.75,u1305,United Kingdom,25.5
537674,21212,24,2010-12-08 09:51:00,0.55,u15628,United Kingdom,13.200000000000001
537674,85123A,6,2010-12-08 09:51:00,2.95,u15628,United Kingdom,17.700000000000003
537683,20725,20,2010-12-08 10:14:00,1.65,u12921,United Kingdom,33.0
537683,21212,24,2010-12-08 10:14:00,0.55,u12921,United Kingdom,13.200000000000001
537686,20725,50,2010-12-08 10:21:00,1.65,u14744,United Kingdom,82.5
537688,22423,16,2010-12-08 10:35:00,10.95,u17406,United Kingdom,175.2
537691,47566,5,2010-12-08 10:39:00,4.65,u13842,United Kingdom,23.25
537691,84879,8,2010-12-08 10:39:00,1.69,u13842,United Kingdom,13.52
537692,22423,1,2010-12-08 10:40:00,12.75,u14796,United Kingdom,12.75
537692,21212,4,2010-12-08 10:40:00,0.55,u14796,United Kingdom,2.2
537738,22423,2,2010-12-08 11:02:00,12.75,u17706,United Kingdom,25.5
537754,85123A,3,2010-12-08 11:16:00,2.95,u16081,United Kingdom,8.850000000000001
537755,85123A,32,2010-12-08 11:31:00,2.55,u16525,United Kingdom,81.6
537755,85099B,10,2010-12-08 11:31:00,1.95,u16525,United Kingdom,19.5
537762,85099B,10,2010-12-08 12:01:00,1.95,u16558,United Kingdom,19.5
537764,84879,3,2010-12-08 12:06:00,1.69,u16893,United Kingdom,5.07
537764,85123A,1,2010-12-08 12:06:00,2.95,u16893,United Kingdom,2.95
537768,85099B,10,2010-12-08 12:11:00,1.95,u1575,United Kingdom,19.5
537769,85123A,1,2010-12-08 12:17:00,2.95,u15021,United Kingdom,2.95
537769,85123A,2,2010-12-08 12:17:00,2.95,u15021,United Kingdom,5.9
537772,21212,2,2010-12-08 12:35:00,0.55,u18043,United Kingdom,1.1
537773,20725,1,2010-12-08 12:36:00,1.65,u16016,United Kingdom,1.65
537773,20727,4,2010-12-08 12:36:00,1.65,u16016,United Kingdom,6.6
537773,20725,2,2010-12-08 12:36:00,1.65,u16016,United Kingdom,3.3
537773,20727,1,2010-12-08 12:36:00,1.65,u16016,United Kingdom,1.65
537773,85123A,1,2010-12-08 12:36:00,2.95,u16016,United Kingdom,2.95
537775,22423,4,2010-12-08 12:41:00,12.75,u17722,United Kingdom,51.0
537781,85099B,1,2010-12-08 12:46:00,1.95,u17341,United Kingdom,1.95
537781,84879,8,2010-12-08 12:46:00,1.69,u17341,United Kingdom,13.52
537781,84879,8,2010-12-08 12:46:00,1.69,u17341,United Kingdom,13.52
537793,85099B,100,2010-12-08 12:57:00,1.65,u15032,United Kingdom,165.0
537793,20725,1,2010-12-08 12:57:00,1.65,u15032,United Kingdom,1.65
537793,20727,3,2010-12-08 12:57:00,1.65,u15032,United Kingdom,4.949999999999999
537793,20725,2,2010-12-08 12:57:00,1.65,u15032,United Kingdom,3.3
537795,85123A,12,2010-12-08 13:03:00,2.95,u17213,United Kingdom,35.400000000000006
537800,20727,1,2010-12-08 13:08:00,1.65,u12748,United Kingdom,1.65
537802,22423,5,2010-12-08 13:11:00,12.75,u13455,United Kingdom,63.75
537804,20727,1,2010-12-08 13:17:00,1.65,u12748,United Kingdom,1.65
537806,22423,16,2010-12-08 13:21:00,10.95,u13113,United Kingdom,175.2
537811,47566,50,2010-12-08 13:30:00,3.75,u17262,United Kingdom,187.5
537815,20725,10,2010-12-08 13:49:00,1.65,u17676,United Kingdom,16.5
537819,21212,24,2010-12-08 13:55:00,0.55,u15298,United Kingdom,13.200000000000001
537819,22197,60,2010-12-08 13:55:00,0.85,u15298,United Kingdom,51.0
537822,22197,24,2010-12-08 14:22:00,0.85,u13523,United Kingdom,20.4
537823,47566,4,2010-12-08 14:25:00,8.47,,United Kingdom,33.88
537823,84879,8,2010-12-08 14:25:00,3.19,,United Kingdom,25.52
537823,85099B,4,2010-12-08 14:25:00,4.21,,United Kingdom,16.84
537823,85123A,2,2010-12-08 14:25:00,5.91,,United Kingdom,11.82
537823,20725,1,2010-12-08 14:25:00,4.21,,United Kingdom,4.21
537823,21212,8,2010-12-08 14:25:00,1.28,,United Kingdom,10.24
537823,22197,26,2010-12-08 14:25:00,1.66,,United Kingdom,43.16
537823,22423,1,2010-12-08 14:25:00,12.72,,United Kingdom,12.72
537823,22423,2,2010-12-08 14:25:00,25.49,,United Kingdom,50.98
537825,22197,13,2010-12-08 14:36:00,0.85,u15005,United Kingdom,11.049999999999999
537826,22197,5,2010-12-08 14:38:00,0.85,u15581,United Kingdom,4.25
537828,85123A,12,2010-12-08 14:43:00,2.95,u1568,United Kingdom,35.400000000000006
537828,84879,8,2010-12-08 14:43:00,1.69,u1568,United Kingdom,13.52
537829,85099B,30,2010-12-08 14:46:00,1.95,u15498,United Kingdom,58.5
537829,22423,6,2010-12-08 14:46:00,12.75,u15498,United Kingdom,76.5
537829,21212,24,2010-12-08 14:46:00,0.55,u15498,United Kingdom,13.200000000000001
537830,20727,1,2010-12-08 14:46:00,1.65,u13649,United Kingdom,1.65
537830,22423,1,2010-12-08 14:46:00,12.75,u13649,United Kingdom,12.75
537831,85123A,6,2010-12-08 14:50:00,2.95,u17894,United Kingdom,17.700000000000003
537840,85099B,20,2010-12-08 15:03:00,1.95,u13531,United Kingdom,39.0
537840,22423,2,2010-12-08 15:03:00,12.75,u13531,United Kingdom,25.5
537842,85123A,5,2010-12-08 15:12:00,2.95,u1314,United Kingdom,14.75
537842,84879,8,2010-12-08 15:12:00,1.69,u1314,United Kingdom,13.52
537843,85123A,12,2010-12-08 15:16:00,2.95,u15713,United Kingdom,35.400000000000006
537850,20725,10,2010-12-08 15:38:00,1.65,u16722,United Kingdom,16.5
537850,20727,10,2010-12-08 15:38:00,1.65,u16722,United Kingdom,16.5
537852,22197,13,2010-12-08 15:56:00,0.85,u1734,United Kingdom,11.049999999999999
537852,84879,32,2010-12-08 15:56:00,1.69,u1734,United Kingdom,54.08
537864,20725,20,2010-12-08 16:34:00,1.65,u167,United Kingdom,33.0
537864,85099B,20,2010-12-08 16:34:00,1.95,u167,United Kingdom,39.0
537864,84879,8,2010-12-08 16:34:00,1.69,u167,United Kingdom,13.52
537866,85123A,32,2010-12-08 16:45:00,2.55,u17655,United Kingdom,81.6
537867,85123A,12,2010-12-08 16:48:00,2.95,u16717,United Kingdom,35.400000000000006
537879,85123A,6,2010-12-09 08:34:00,2.95,u14243,United Kingdom,17.700000000000003
537884,22423,16,2010-12-09 09:30:00,10.95,u15694,United Kingdom,175.2
537887,22423,16,2010-12-09 10:00:00,10.95,u18092,United Kingdom,175.2
537888,22423,1,2010-12-09 10:04:00,12.75,u15358,United Kingdom,12.75
537889,20727,10,2010-12-09 10:04:00,1.65,u13319,United Kingdom,16.5
537889,20725,10,2010-12-09 10:04:00,1.65,u13319,United Kingdom,16.5
537889,84879,32,2010-12-09 10:04:00,1.69,u13319,United Kingdom,54.08
537898,85123A,10,2010-12-09 10:42:00,2.95,u17377,United Kingdom,29.5
537900,84879,32,2010-12-09 10:45:00,1.69,u15983,United Kingdom,54.08
537901,22423,16,2010-12-09 10:48:00,10.95,u13854,United Kingdom,175.2
537955,22423,2,2010-12-09 11:28:00,12.75,u16782,United Kingdom,25.5
537955,85123A,14,2010-12-09 11:28:00,2.95,u16782,United Kingdom,41.300000000000004
537955,20725,1,2010-12-09 11:28:00,1.65,u16782,United Kingdom,1.65
537955,20727,1,2010-12-09 11:28:00,1.65,u16782,United Kingdom,1.65
537955,20725,1,2010-12-09 11:28:00,1.65,u16782,United Kingdom,1.65
537963,85123A,12,2010-12-09 11:30:00,2.95,u13369,United Kingdom,35.400000000000006
538006,85123A,32,2010-12-09 12:13:00,2.55,u14987,United Kingdom,81.6
538011,21212,6,2010-12-09 12:24:00,0.55,u14896,United Kingdom,3.3000000000000003
538032,85123A,6,2010-12-09 12:59:00,2.95,u14479,United Kingdom,17.700000000000003
538032,47566,5,2010-12-09 12:59:00,4.65,u14479,United Kingdom,23.25
538035,85099B,1,2010-12-09 13:03:00,1.95,u16065,United Kingdom,1.95
538035,85123A,8,2010-12-09 13:03:00,2.95,u16065,United Kingdom,23.6
538035,21212,1,2010-12-09 13:03:00,0.55,u16065,United Kingdom,0.55
538035,21212,2,2010-12-09 13:03:00,0.55,u16065,United Kingdom,1.1
538040,85099B,3,2010-12-09 13:08:00,1.95,u1652,United Kingdom,5.85
538053,85123A,32,2010-12-09 13:34:00,2.55,u15856,United Kingdom,81.6
538064,85123A,8,2010-12-09 13:47:00,2.95,u15271,United Kingdom,23.6
538065,85123A,32,2010-12-09 13:57:00,2.55,u13982,United Kingdom,81.6
538071,20725,2,2010-12-09 14:09:00,4.21,,United Kingdom,8.42
538071,21212,12,2010-12-09 14:09:00,1.28,,United Kingdom,15.36
538071,22197,13,2010-12-09 14:09:00,1.66,,United Kingdom,21.58
538071,22423,4,2010-12-09 14:09:00,12.72,,United Kingdom,50.88
538071,47566,2,2010-12-09 14:09:00,8.47,,United Kingdom,16.94
538071,85099B,3,2010-12-09 14:09:00,4.21,,United Kingdom,12.629999999999999
538071,85123A,7,2010-12-09 14:09:00,5.91,,United Kingdom,41.370000000000005
538076,21212,3,2010-12-09 14:15:00,0.55,u15311,United Kingdom,1.6500000000000001
538078,21212,24,2010-12-09 14:25:00,0.55,u16255,United Kingdom,13.200000000000001
538078,22197,22,2010-12-09 14:25:00,0.85,u16255,United Kingdom,18.7
538079,84879,24,2010-12-09 14:27:00,1.69,u17671,United Kingdom,40.56
538086,85123A,14,2010-12-09 14:44:00,2.95,u12872,United Kingdom,41.300000000000004
538086,84879,16,2010-12-09 14:44:00,1.69,u12872,United Kingdom,27.04
538086,47566,1,2010-12-09 14:44:00,4.65,u12872,United Kingdom,4.65
538116,85099B,10,2010-12-09 15:32:00,1.95,u13327,United Kingdom,19.5
538116,22197,12,2010-12-09 15:32:00,0.85,u13327,United Kingdom,10.2
538120,22197,100,2010-12-09 15:35:00,0.72,u17017,United Kingdom,72.0
538145,85123A,6,2010-12-09 16:08:00,2.95,u15211,United Kingdom,17.700000000000003
538145,22423,2,2010-12-09 16:08:00,12.75,u15211,United Kingdom,25.5
538148,20725,2,2010-12-09 16:26:00,5.06,,United Kingdom,10.12
538148,22197,2,2010-12-09 16:26:00,1.66,,United Kingdom,3.32
538148,22423,3,2010-12-09 16:26:00,25.49,,United Kingdom,76.47
538148,47566,1,2010-12-09 16:26:00,9.32,,United Kingdom,9.32
538149,20725,4,2010-12-09 16:27:00,5.06,,United Kingdom,20.24
538149,22197,20,2010-12-09 16:27:00,1.66,,United Kingdom,33.199999999999996
538149,22423,3,2010-12-09 16:27:00,25.49,,United Kingdom,76.47
538149,47566,1,2010-12-09 16:27:00,9.32,,United Kingdom,9.32
538149,85099B,1,2010-12-09 16:27:00,4.21,,United Kingdom,4.21
538151,47566,50,2010-12-09 16:28:00,3.75,u16163,United Kingdom,187.5
538153,20725,4,2010-12-09 16:31:00,5.06,,United Kingdom,20.24
538153,22197,34,2010-12-09 16:31:00,1.66,,United Kingdom,56.44
538153,22423,2,2010-12-09 16:31:00,25.49,,United Kingdom,50.98
538153,85099B,2,2010-12-09 16:31:00,4.21,,United Kingdom,8.42
538154,22197,2,2010-12-09 16:35:00,1.66,,United Kingdom,3.32
538154,47566,2,2010-12-09 16:35:00,9.32,,United Kingdom,18.64
538154,85099B,1,2010-12-09 16:35:00,4.21,,United Kingdom,4.21
538156,22423,6,2010-12-09 16:53:00,12.75,u15555,United Kingdom,76.5
538157,85123A,4,2010-12-09 16:57:00,2.95,u17576,United Kingdom,11.8
538166,22197,5,2010-12-09 18:09:00,0.85,u17965,United Kingdom,4.25
538166,85123A,3,2010-12-09 18:09:00,2.95,u17965,United Kingdom,8.850000000000001
538167,20727,3,2010-12-09 18:58:00,1.65,u14713,United Kingdom,4.949999999999999
538168,21212,5,2010-12-09 19:23:00,0.55,u14702,United Kingdom,2.75
538170,22197,2,2010-12-09 19:32:00,0.85,u13969,United Kingdom,1.7
538170,84879,16,2010-12-09 19:32:00,1.69,u13969,United Kingdom,27.04
538176,85123A,64,2010-12-10 09:48:00,2.55,u17675,United Kingdom,163.2
538177,20725,2,2010-12-10 09:51:00,4.21,,United Kingdom,8.42
538177,21212,3,2010-12-10 09:51:00,1.28,,United Kingdom,3.84
538177,22197,27,2010-12-10 09:51:00,1.66,,United Kingdom,44.82
538177,22423,4,2010-12-10 09:51:00,12.72,,United Kingdom,50.88
538177,84879,16,2010-12-10 09:51:00,3.19,,United Kingdom,51.04
538177,85099B,2,2010-12-10 09:51:00,4.21,,United Kingdom,8.42
538177,85123A,1,2010-12-10 09:51:00,5.91,,United Kingdom,5.91
538182,85123A,6,2010-12-10 10:18:00,2.95,u17827,United Kingdom,17.700000000000003
538186,85123A,12,2010-12-10 10:26:00,2.95,u13,United Kingdom,35.400000000000006
538187,22197,12,2010-12-10 10:27:00,0.85,u16499,United Kingdom,10.2
538190,85123A,5,2010-12-10 10:47:00,2.95,u1779,United Kingdom,14.75
538191,22423,272,2010-12-10 10:49:00,10.95,u15061,United Kingdom,2978.3999999999996
538191,21212,120,2010-12-10 10:49:00,0.42,u15061,United Kingdom,50.4
538198,85123A,3,2010-12-10 11:01:00,2.95,u17827,United Kingdom,8.850000000000001
538203,21212,24,2010-12-10 11:21:00,0.55,u13767,United Kingdom,13.200000000000001
538206,84879,8,2010-12-10 11:31:00,1.69,u17827,United Kingdom,13.52
538207,22197,4,2010-12-10 11:33:00,0.85,u12748,United Kingdom,3.4
538208,20727,2,2010-12-10 11:39:00,1.65,u14037,United Kingdom,3.3
538210,21212,24,2010-12-10 11:44:00,0.55,u14256,United Kingdom,13.200000000000001
538240,22423,6,2010-12-10 12:00:00,12.75,u16062,United Kingdom,76.5
538248,85123A,4,2010-12-10 12:14:00,2.95,u18116,United Kingdom,11.8
538250,85123A,8,2010-12-10 12:20:00,2.95,u18118,United Kingdom,23.6
538252,85123A,32,2010-12-10 12:29:00,2.55,u16019,United Kingdom,81.6
538260,85123A,6,2010-12-10 12:42:00,2.95,u18178,United Kingdom,17.700000000000003
538296,84879,8,2010-12-10 13:06:00,1.69,u13148,United Kingdom,13.52
538296,85123A,6,2010-12-10 13:06:00,2.95,u13148,United Kingdom,17.700000000000003
538296,20725,10,2010-12-10 13:06:00,1.65,u13148,United Kingdom,16.5
538307,22423,1,2010-12-10 13:27:00,12.75,u14667,United Kingdom,12.75
538308,21212,24,2010-12-10 13:29:00,0.55,u14107,United Kingdom,13.200000000000001
538308,20727,10,2010-12-10 13:29:00,1.65,u14107,United Kingdom,16.5
538310,22197,12,2010-12-10 13:44:00,0.85,u15529,United Kingdom,10.2
538312,85123A,6,2010-12-10 13:48:00,2.95,u16727,United Kingdom,17.700000000000003
538349,20725,5,2010-12-10 14:59:00,4.21,,United Kingdom,21.05
538349,20727,1,2010-12-10 14:59:00,4.21,,United Kingdom,4.21
538349,21212,10,2010-12-10 14:59:00,1.28,,United Kingdom,12.8
538349,22197,38,2010-12-10 14:59:00,1.66,,United Kingdom,63.08
538349,22423,3,2010-12-10 14:59:00,12.72,,United Kingdom,38.160000000000004
538349,47566,2,2010-12-10 14:59:00,8.47,,United Kingdom,16.94
538349,85099B,3,2010-12-10 14:59:00,4.21,,United Kingdom,12.629999999999999
538349,85123A,12,2010-12-10 14:59:00,5.91,,United Kingdom,70.92
538351,20727,18,2010-12-10 15:17:00,5.06,,United Kingdom,91.08
538351,21212,113,2010-12-10 15:17:00,2.13,,United Kingdom,240.69
538351,22423,38,2010-12-10 15:17:00,25.49,,United Kingdom,968.6199999999999
538353,85099B,100,2010-12-10 15:31:00,1.65,u13798,United Kingdom,165.0
538353,21212,120,2010-12-10 15:31:00,0.42,u13798,United Kingdom,50.4
538354,21212,24,2010-12-10 15:45:00,0.55,u16873,United Kingdom,13.200000000000001
538354,85099B,10,2010-12-10 15:45:00,1.95,u16873,United Kingdom,19.5
538364,22197,2,2010-12-10 17:26:00,0.85,u14448,United Kingdom,1.7
538367,20725,10,2010-12-12 10:48:00,1.65,u148,United Kingdom,16.5
538367,20727,10,2010-12-12 10:48:00,1.65,u148,United Kingdom,16.5
538368,22197,1,2010-12-12 10:57:00,0.85,u15503,United Kingdom,0.85
538370,20727,2,2010-12-12 11:06:00,1.65,u16923,United Kingdom,3.3
538370,22197,5,2010-12-12 11:06:00,0.85,u16923,United Kingdom,4.25
538370,85123A,3,2010-12-12 11:06:00,2.95,u16923,United Kingdom,8.850000000000001
538374,85099B,1,2010-12-12 11:17:00,1.95,u14159,United Kingdom,1.95
538374,85123A,2,2010-12-12 11:17:00,2.95,u14159,United Kingdom,5.9
538374,20727,2,2010-12-12 11:17:00,1.65,u14159,United Kingdom,3.3
538374,20725,2,2010-12-12 11:17:00,1.65,u14159,United Kingdom,3.3
538374,22197,19,2010-12-12 11:17:00,0.85,u14159,United Kingdom,16.15
538379,85123A,1,2010-12-12 11:26:00,2.95,u17126,United Kingdom,2.95
538379,85123A,2,2010-12-12 11:26:00,2.95,u17126,United Kingdom,5.9
538403,85123A,6,2010-12-12 11:46:00,2.95,u17211,United Kingdom,17.700000000000003
538409,84879,16,2010-12-12 11:49:00,1.69,u17236,United Kingdom,27.04
538417,20725,6,2010-12-12 11:54:00,1.65,u16393,United Kingdom,9.899999999999999
538418,21212,2,2010-12-12 12:00:00,0.55,u17372,United Kingdom,1.1
538437,85123A,3,2010-12-12 12:18:00,2.95,u1601,United Kingdom,8.850000000000001
538449,85123A,6,2010-12-12 12:24:00,2.95,u17085,United Kingdom,17.700000000000003
538449,22197,10,2010-12-12 12:24:00,0.85,u17085,United Kingdom,8.5
538453,22423,1,2010-12-12 12:26:00,12.75,u16779,United Kingdom,12.75
538473,85123A,3,2010-12-12 12:35:00,2.95,u13668,United Kingdom,8.850000000000001
538497,85123A,1,2010-12-12 12:44:00,2.95,u14684,United Kingdom,2.95
538497,20727,2,2010-12-12 12:44:00,1.65,u14684,United Kingdom,3.3
538499,22423,32,2010-12-12 12:46:00,10.95,u17819,United Kingdom,350.4
538503,22423,16,2010-12-12 12:56:00,10.95,u17188,United Kingdom,175.2
538508,85123A,6,2010-12-12 13:32:00,2.95,u15998,United Kingdom,17.700000000000003
538508,22197,4,2010-12-12 13:32:00,0.85,u15998,United Kingdom,3.4
538508,22423,3,2010-12-12 13:32:00,12.75,u15998,United Kingdom,38.25
538510,22423,1,2010-12-12 13:47:00,12.75,u18004,United Kingdom,12.75
538510,84879,1,2010-12-12 13:47:00,1.69,u18004,United Kingdom,1.69
538514,85123A,6,2010-12-12 14:27:00,2.95,u15044,United Kingdom,17.700000000000003
538517,21212,3,2010-12-12 16:05:00,0.55,u17618,United Kingdom,1.6500000000000001
538517,22197,10,2010-12-12 16:05:00,0.85,u17618,United Kingdom,8.5
538518,84879,8,2010-12-12 16:14:00,1.69,u14505,United Kingdom,13.52
538518,85123A,3,2010-12-12 16:14:00,2.95,u14505,United Kingdom,8.850000000000001
538524,20725,3,2010-12-13 09:35:00,4.21,,United Kingdom,12.629999999999999
538524,20727,1,2010-12-13 09:35:00,4.21,,United Kingdom,4.21
538524,21212,6,2010-12-13 09:35:00,1.28,,United Kingdom,7.68
538524,22197,22,2010-12-13 09:35:00,1.66,,United Kingdom,36.519999999999996
